id,year,size,roa,ato,cashflow,growth,board,indep,listage,mfee,ind,city,indy,IDig,ishigh,islow,ismid,HDig,MDig,HDigMid,Hsize,Msize,Hlistage,Mlistage,Hroa,Mroa,Hato,Mato,Hcashflow,Mcashflow,Hgrowth,Mgrowth,Hindep,Mindep,Hmfee,Mmfee,IVHDig,IVMDig,D,IDigP,ishigh1,islow1,ismid1,HDig1,MDig1,HLea,MLea,HGra,MGra,HPen,MPen,HExp,MExp,HSim,MSim,HDigHSim,MDigMsim,HCGap,MCGap,HDigHCGap,MDigMCGap,HEGap,MEGap,HDigHEGap,MDigMEGap,Hmanufac,Hservice,Happlica,Helement,Mmanufac,Mservice,Mapplica,Melement,HEco,MEco,HEle,MEle,HClu,MClu,HMar,MMar
681,2018,21.702686,.030897999,.37492299,.032154001,.15199301,2.1972251,.33333299,2.8332131,.064257003,23,170,187,1.7917595,,,1,2.6928,1.1726482,2.6928,22.826567,21.635666,2.3592691,1.7181218,.021612728,.029101277,.49029353,.58469641,.024805546,.030194234,.13820554,.17933112,.37595072,.37395886,.070897996,.091187745,.31280509,3.192121,0,1.7917595,,,1,2.6928,1.172648,-.085998058,-.069367886,3.4547701,,0,,.087011375,.15718558,.11935581,,-.0059303534,.01378004,1.5035907,.34895948,.062202204,-.085945711,.31588089,.26174903,.85060412,.30693951,2.5829127,0,1.4072216,1.021201,.99531531,.014747812,.25271422,.21372314,1,1,1,1,0,1,0,1
681,2019,21.739023,.050450001,.34880701,.016659001,-.077780999,2.1972251,.33333299,2.890372,.072512001,23,170,188,1.7917595,,,1,2.7803807,1.2574522,2.7803807,23.083569,21.657164,2.2998822,1.8837862,.022659667,.02456902,.46917042,.58734852,.056398168,.044584639,.086057916,.24220403,.37915733,.37178323,.063683003,.0755229,.35430163,3.8632529,0,1.7917595,,,1,2.833395,1.275879,-.087580681,-.084804058,3.6303816,,0,,.080042705,.13102826,.14097013,,-.0077148788,.0083965724,1.5434465,.36492199,.1287235,-.054480519,.39743817,.23149526,1.1050295,.29109424,2.7883561,.091551028,1.732962,1.4292691,1.0841228,.013862943,.25952363,.25059786,1,1,1,1,1,1,0,1
681,2020,21.802713,.048859999,.40624201,.033496998,.22481,2.079442,.375,2.9444389,.057682,23,170,189,1.6094379,,,1,2.8686121,1.2830876,2.8686121,23.10524,21.762884,2.2730341,1.9968113,.047390819,.037071977,.61184663,.55393642,.078411818,.066537671,.25103337,.5245294,.36812243,.36911318,.055284183,.061861522,.39206371,4.4091554,0,1.7917595,,,1,2.8686121,1.283088,-.088231325,-.025635362,3.9227157,,0,,0,.14165051,.16457577,,-.0051945285,.0067692078,1.3101151,.27635249,.12962367,-.03447704,.37157011,.24551797,1.0658906,.31502107,2.9430211,.22590061,1.9640565,1.7836337,1.0545008,.015068417,.29090536,.26357454,1,1,1,1,0,1,1,1
682,2012,22.834677,.075957,.21705,.057372,-.29374099,1.94591,.42857099,1.098612,.080695003,21,137,118,0,,1,,1.5992324,.89587975,0,21.983133,21.973526,2.4312546,2.2156277,.083096251,.091784447,.85705304,.84600908,.072484747,.060043149,.19443975,.13798015,.35132548,.36817244,.088444754,.094061501,.11205019,.39204207,0,0,,1,,1.599232,.89587969,,,0,0,0,0,1.3862944,.048790164,0,0,.18432377,.031349648,.34657359,.48118868,.47995383,-.26082703,-.5681082,-.54550409,-.90853709,-.48870608,1.6275645,0,.92221987,.44793987,.60033226,0,.48520303,0,1,1,1,1,1,1,1,1
682,2013,22.836067,.037918001,.18306699,.050895002,-.141133,1.94591,.42857099,1.386294,.133076,21,137,119,.69314718,,1,,1.8782632,1.0148015,0,22.36702,22.111914,2.4755163,2.4014695,.101514,.091606408,.92551267,.7500211,.086995669,.063265778,.15388934,.16598229,.35732299,.37196267,.096918002,.090813704,.25156304,.39204207,1,1.0986123,,1,,1.878263,1.014802,-.2790308,-.11892176,0,0,0,0,1.5404451,.071458966,.34636042,.36207283,-.11735884,-.11194775,-.32694307,-.36419028,.8330816,.11893154,-.66823852,-.48717821,-1.2551278,-.49438918,1.8483925,0,1.3040076,.8283022,.72079134,0,.51344234,0,1,1,1,1,1,1,0,1
682,2014,23.018862,.036846001,.215239,.091921002,.294543,1.94591,.42857099,1.6094379,.153229,21,137,120,.69314718,,,1,1.7707331,.9686057,1.7707331,22.617329,22.094051,2.3976765,2.4039032,.0926992,.077958241,.72347236,.64287281,.074674003,.061380725,.1334372,.11536973,.347727,.37792838,.093186401,.10138051,.16956386,.4054651,0,1.0986123,,,1,1.770733,.9686057,.8006773,.73934299,0,,0,,1.0296195,.2170645,.47058135,,-.23796095,.026732912,.27725887,.063013382,.45534354,-.04631618,-.4296819,-.48732805,-.76085198,-.47202873,1.8257393,0,1.0596635,.49698132,.6039809,0,.48310259,0,1,1,1,1,1,1,1,1
682,2015,23.222116,.051412001,.207459,.073444001,.170221,1.94591,.42857099,1.791759,.15554,21,137,121,.69314718,,,1,1.6725144,.89587975,1.6725144,22.607445,22.078688,2.5432627,2.1921611,.1054267,.074716151,.59794462,.58607519,.078090698,.067569427,.1128242,.088834547,.34302998,.38586369,.097161695,.1176865,.17902279,.6205765,0,1.0986123,,,1,1.672514,.89587969,.098218679,.072725952,0,,0,,.87546873,.30010459,.43388423,,-.23203513,.031349648,.0094066858,-.49856657,.75791609,.22301632,-.42157531,-.50427735,-.70509076,-.45177186,1.5931091,0,.73777592,.24849066,.58198303,0,.48520303,0,1,1,1,1,1,1,1,1
682,2016,23.281546,.030788001,.180283,.026799001,-.013684,1.94591,.42857099,1.94591,.172824,21,137,122,.69314718,,,1,1.6284881,.87898535,1.6284881,22.775288,22.256893,2.5624168,2.284234,.099045455,.081368066,.61029118,.57094836,.089192636,.081454583,.41616419,.16193287,.33987573,.38069126,.093867637,.11272348,.25621694,.74193734,0,1.3862944,,,1,1.6284879,.87898529,.044026375,.0168944,0,,0,,.78015858,.47260442,.39402035,,-.20426708,.032422125,.35192737,.09509059,.46073106,-.072556011,-.42670667,-.53205824,-.69488674,-.46767139,1.5264374,0,.79673213,.22590061,.58606982,0,.49097925,0,1,1,1,1,1,1,1,1
682,2017,23.302681,.009056,.20458999,-.030866999,.18102001,1.94591,.42857099,2.079442,.152395,21,137,123,.69314718,,,1,1.7113551,.86596841,1.7113551,22.941658,22.165909,2.6214366,2.1013873,.088561669,.085584179,.59768885,.55395025,.044661418,.059769984,.2561174,.15721509,.34726697,.38527045,.099458247,.11320346,.30862743,.71783978,0,1.3862944,,,1,1.711355,.86596841,-.082867026,.013016939,0,,0,,.73396915,.48424599,.37347949,,-.16858743,.033248454,.77932,.16959167,.041226521,-.11342534,-.36116922,-.43072283,-.61808878,-.37299237,1.6470059,0,.78469819,.26483783,.58144736,0,.48861194,0,1,1,1,1,1,1,1,1
682,2018,23.3335,.041150998,.34869799,.046788,.80321902,1.94591,.42857099,2.1972251,.061283,21,137,124,.69314718,,,1,1.8268796,.85901928,1.8268796,23.066811,22.258038,2.527288,2.2565811,.070742555,.076564103,.61684245,.5847429,.06809178,.0721232,.11596267,.22020003,.35931909,.37799937,.070304669,.069725603,.31280509,1.0260416,0,.69314718,,,1,1.82688,.85901928,-.11552453,.0069491267,0,,0,,.84729785,.48317409,.40123087,,-.16818096,.033689596,-.014836848,-.49998683,.65068388,.24041606,-.31996536,-.48023343,-.58453822,-.41252977,1.8694344,0,1.0314275,.43013346,.61091393,0,.54175717,0,1,1,1,1,1,1,1,1
682,2019,23.447334,.072356999,.32066199,-.014932,-.039524999,1.94591,.42857099,2.3025849,.076318003,21,137,125,.69314718,,,1,1.8488121,.83995354,1.8488121,22.89373,22.292747,2.6201963,2.3924172,.074437857,.066360861,.61849612,.58071482,.087406859,.065205604,.085857362,.078147359,.37057021,.37768978,.074398786,.073193826,.35430163,.78845739,0,1.0986123,,,1,1.848812,.83995348,-.021932483,.019065738,0,,0,,.57981849,.37037379,.38140792,,-.14850479,.034899913,.87735957,.17836365,-.038891766,-.12388174,-.47250414,-.48974884,-.8735714,-.41136628,1.8295577,.078472309,1.1761167,.60894012,.59461141,0,.53282654,0,1,1,1,1,1,1,1,1
682,2020,23.669067,.059625998,.311198,.00196,.15296701,2.079442,.375,2.3978951,.077408001,21,137,126,.69314718,,,1,1.7462692,.81110066,1.7462692,22.872065,22.31599,2.4926951,2.3879273,.069691353,.069692142,.53356242,.56860191,.092722401,.089329563,-.01323365,.095987454,.37904549,.37600785,.094618998,.078649856,.37259132,1.10194,0,1.0986123,,,1,1.986253,.88414109,.10254288,.02885288,0,,0,,.47000363,.38711596,.29902804,,-.098332107,.03673153,.45643482,.24779102,.31560385,-.17055537,-.4896009,-.50455952,-.85497499,-.40924856,1.5972298,.054930616,.99656844,.42625806,.60921144,0,.57449251,.025205351,1,1,1,1,1,1,1,1
683,2017,21.557838,.105505,.93691498,.145068,.098347999,1.6094379,.40000001,0,.108737,27,85,114,0,,1,,2.1714792,1.0551026,0,21.810457,22.176752,1.9272323,1.8521651,.04782223,.058227632,.66408807,.78777742,.031310998,.043901809,.42517763,.35658416,.36721584,.37017778,.1113973,.079524435,.3498911,1.7227666,0,0,,1,,2.171479,1.0551029,,,0,0,0,0,.14310084,.77723032,.052066367,.049338996,.056670118,.0047322554,1.144713,.44469246,-.13705587,-.16451962,.40060019,.14748049,.86989498,.15560704,2.1192291,0,1.040242,.50609624,.91569406,0,.25423777,.13078456,1,1,1,1,1,1,1,1
683,2018,21.774103,.11101,.914527,.17933901,.32429099,1.6094379,.40000001,.693147,.072642997,27,85,115,0,,1,,2.1167233,1.0226179,0,22.337574,22.129768,2.1636829,1.9264196,.043772332,.063242391,.52446723,.82468522,.040109165,.05697855,.53529686,.18385145,.36466816,.37973747,.080228001,.049077757,.29904255,2.223542,0,0,,1,,2.1167231,1.0226181,.054755926,.032484651,0,0,0,0,.054067221,.60798937,.088665091,.091180161,.046168074,-.010168349,1.0782917,.19457473,-.12235656,-.088672213,.33155334,.113922,.70180666,.11649868,2.0202782,0,.90675724,.57045174,.84845328,0,.15560447,.028291721,1,1,1,1,1,1,1,1
683,2019,21.814976,.12548099,1.0698071,.079199001,.322826,1.6094379,.40000001,1.098612,.062513001,27,85,116,0,,1,,2.236542,1.0671407,0,22.468603,22.103388,2.2752476,2.070292,.033433106,.04804685,.54840761,.74346733,.052409578,.067726262,.17740448,.051411077,.37677494,.37256974,.071853265,.06442906,.33770505,2.1983352,0,0,,1,,2.3199389,1.10596,-.11981869,-.044522762,0,0,0,0,.48954824,.54056758,.11228184,.11099157,.026137954,-.015325883,.71985769,.21690227,.03856476,-.085120343,.43488824,.14706171,.97264582,.15693553,2.232275,0,1.1523241,.74482918,.89754963,0,.26034728,.086119778,0,1,1,1,1,1,1,1
683,2020,22.014393,.13651501,1.134295,.091163002,.201333,1.6094379,.40000001,1.386294,.054439999,27,85,117,0,,1,,2.2956402,1.0897688,0,22.748905,22.063375,2.3593578,2.021009,.043288052,.02810734,.59866047,.6837467,.060226738,.058313038,.19414879,.53707075,.36803147,.37668923,.066569582,.066519208,.39206371,2.825537,0,0,,1,,2.29564,1.089769,-.059098244,-.022628069,0,0,0,0,.55206859,.5623076,.14865074,.078301035,.01079282,-.004445225,1.1193762,.17223956,-.089703612,-.065752722,.44963515,.13649678,1.0322006,.14874993,2.326262,0,1.3341454,.70471656,.91774231,0,.24305876,.067613564,0,1,1,1,1,1,1,1
684,2015,21.224207,.115487,.81953001,.048781,.21706,2.1972251,.33333299,0,.066161998,10,126,229,1.3862944,,1,,3.389549,2.205868,0,23.192715,21.961306,2.3899605,2.0394151,.04856224,.036361266,.82214653,.65734202,.065529428,.041862182,.14499919,.21820644,.37131414,.39048097,.136235,.13550431,.19695808,1.7595806,0,2.1972246,,,1,3.389549,2.1136661,,,3.7245014,6.9600868,1.3862944,1.0986123,.046520017,.013986242,.0322107,.0860973,-.11967814,.018458027,1.1827979,.34106183,.28160548,.31669211,-.025081754,.305758,-.085015833,.67446178,3.9023151,.11832889,3.212486,2.8708258,2.442693,.029287908,1.5495722,1.3837905,1,1,0,0,0,0,0,0
684,2016,21.801008,.083205998,.65493298,.053337999,.38567501,1.94591,.42857099,.693147,.061296001,10,126,230,1.3862944,,1,,3.4582622,2.2351494,0,23.256178,22.006889,2.3265388,2.0187364,.039914541,.045467444,.80119962,.61545295,.053783834,.045044295,.17701912,.27031973,.36508659,.39032358,.14589424,.13469999,.28273609,2.272126,0,2.3978953,,1,,3.4958749,2.254653,-.068713188,-.029281378,3.8192868,7.5107784,1.3862944,1.0986123,.040821996,.012270093,.0295614,.086817302,-.13237838,.019728966,1.2249231,.0048764944,.34225607,.04383355,-.0032596588,.25817394,-.011272755,.5770573,3.9323189,.17819442,3.2715149,2.9349186,2.4327965,.025672117,1.5592164,1.3903368,1,1,0,0,0,0,0,0
684,2017,21.921261,.073110998,.60405701,.026021,.25664601,1.94591,.42857099,1.098612,.070412003,10,126,231,1.9459101,,1,,3.4829271,2.2855172,0,23.364985,22.095116,2.3599529,1.8870304,.059581112,.044247366,.86046284,.67126513,.048256852,.031658106,.25816259,.23641939,.37107152,.38190141,.12244897,.12524983,.36526862,2.4940314,1,2.9957323,,1,,3.4829271,2.285517,-.024664879,-.050367832,3.476423,5.3822274,1.3862944,1.3862944,.036367644,.0104713,.0215223,.073809303,-.14327687,.0092518339,2.1411028,1.1351154,1.1600642,1.1298791,.042185307,.26877093,.14692834,.61428058,3.906389,.18406716,3.3183906,2.9717155,2.4876242,.0334532,1.5334742,1.3312464,1,1,0,0,0,0,0,0
684,2018,22.046558,.094985001,.57271999,.035383001,.072141998,1.94591,.42857099,1.386294,.057617001,10,126,232,1.9459101,,,1,3.5367603,2.3648071,3.5367603,23.410873,22.171507,2.3348112,1.9605691,.045885723,.0244318,.84695238,.66545945,.038258724,.038937256,.19238354,.16062412,.37916076,.37983549,.058050346,.066256851,.36555311,2.223542,0,3.1780539,,,1,3.566484,2.3792131,.50578249,.48032582,4.8807349,,1.3862944,,0,.046520017,.046290599,,-.128847,-.061899699,.22932959,-.94432616,-.55799222,-.87499857,-.0038257837,.27511275,-.01353088,.65058857,3.9191577,.20925605,3.3445477,2.9618301,2.5481329,.047331557,1.635836,1.4147898,1,1,0,0,0,0,0,0
684,2019,22.208637,.094642997,.62879997,.052560002,.26924601,1.94591,.42857099,1.6094379,.054889001,10,126,233,1.9459101,,,1,3.6069441,2.430419,3.6069441,23.72681,22.175314,2.4708645,2.0572016,.043561827,.033236943,.79632425,.67569393,.076013759,.060522594,.17671148,.13098356,.37785026,.38410968,.056297,.062256612,.39519387,2.1983352,0,3.2580965,,,1,3.656431,2.4509959,-.070183754,-.065611839,5.3006749,,1.0986123,,.03390155,.037041273,.0473754,,-.13742006,-.06606482,2.1127496,1.0731814,1.2946813,1.1526365,.068067908,.23276138,.24551713,.56570768,3.9784718,.47400996,3.3916912,3.045475,2.6202931,.053424157,1.7186077,1.5164621,1,1,1,0,0,0,0,0
684,2020,22.503954,.121848,.70648402,.0042849998,.42300001,1.94591,.42857099,1.791759,.040135,10,126,234,1.9459101,,,1,3.6780097,2.4163568,3.6780097,23.83415,22.181147,2.460659,2.106019,.050544098,.041269414,.73080957,.65162611,.064655066,.054871641,.047207355,.11416016,.37503928,.38926792,.059809547,.061934531,.39206371,2.825537,0,3.1780539,,,1,3.67801,2.416357,-.071065664,.014062166,5.7958808,,0,,.031748697,.053584248,.0444111,,-.15032108,-.065172136,2.292856,1.0563924,1.5801172,1.1327528,.12330484,.19586289,.45351642,.47327462,4.0485616,.56830615,3.4630442,3.0757041,2.5784826,.094909102,1.7219871,1.5367156,1,1,1,0,0,0,0,0
685,2012,21.165367,-.067621,.257397,.069422998,-.13050599,2.3978951,.45454499,2.6390569,.193165,21,39,118,0,,1,,1.5992324,.89587975,0,21.983133,21.973526,2.4312546,2.2156277,.083096251,.091784447,.85705304,.84600908,.072484747,.060043149,.19443975,.13798015,.35132548,.36817244,.088444754,.094061501,.11205019,.39204207,0,0,,1,,1.599232,.89587969,,,0,0,0,0,0,0,.033333331,.16378413,.15092996,-.04953368,.34657359,.48118868,.47995383,-.26082703,-.11853743,-.095933318,-.18956889,-.08594472,1.6275645,0,.92221987,.44793987,.60033226,0,.48520303,0,1,1,1,1,1,1,1,1
685,2013,21.162697,-.0031890001,.31345701,.061319999,.235754,2.3025849,.5,2.70805,.175863,21,39,119,.69314718,,1,,1.8782632,1.0148015,0,22.36702,22.111914,2.4755163,2.4014695,.101514,.091606408,.92551267,.7500211,.086995669,.063265778,.15388934,.16598229,.35732299,.37196267,.096918002,.090813704,.25156304,.39204207,1,.69314718,,1,,1.878263,1.014802,-.2790308,-.11892176,0,0,0,0,0,0,.12200614,.20445791,.044800848,-.052854873,.36620411,.3289569,.33208591,-.14094271,-.21577632,-.03471601,-.40528473,-.035229858,1.8483925,0,1.3040076,.8283022,.72079134,0,.51344234,0,1,1,1,1,1,1,0,1
685,2014,21.182253,-.146504,.310027,-.047201,-.002509,1.94591,.57142901,2.772589,.261233,21,39,120,.69314718,,,1,1.7707331,.9686057,1.7707331,22.617329,22.094051,2.3976765,2.4039032,.0926992,.077958241,.72347236,.64287281,.074674003,.061380725,.1334372,.11536973,.347727,.37792838,.093186401,.10138051,.16956386,.4054651,0,.69314718,,,1,1.770733,.9686057,.8006773,.73934299,0,,0,,0,0,.23786989,,-.044737343,.026732912,.27725887,.063013382,.45534354,-.04631618,-.021738529,-.079384685,-.038493134,-.076892458,1.8257393,0,1.0596635,.49698132,.6039809,0,.48310259,0,1,1,1,1,1,1,1,1
685,2015,21.206137,.011498,.34987301,-.020575,.153332,2.1972251,.33333299,2.8332131,.168991,21,39,121,.69314718,,,1,1.6725144,.89587975,1.6725144,22.607445,22.078688,2.5432627,2.1921611,.1054267,.074716151,.59794462,.58607519,.078090698,.067569427,.1128242,.088834547,.34302998,.38586369,.097161695,.1176865,.17902279,.6205765,0,.69314718,,,1,1.672514,.89587969,.098218679,.072725952,0,,0,,0,0,.26834282,,-.078324489,.031349648,.70255387,.1945806,.1143062,-.11928821,.039092302,-.043609738,.065382443,-.039069083,1.5931091,0,.73777592,.24849066,.58198303,0,.48520303,0,1,1,1,1,1,1,1,1
685,2016,21.214224,.089299001,.439208,.102256,.27548301,2.079442,.375,2.890372,.18379,21,39,122,.69314718,,,1,1.6284881,.87898535,1.6284881,22.775288,22.256893,2.5624168,2.284234,.099045455,.081368066,.61029118,.57094836,.089192636,.081454583,.41616419,.16193287,.33987573,.38069126,.093867637,.11272348,.25621694,.74193734,0,.69314718,,,1,1.6284879,.87898529,.044026375,.0168944,0,,0,,0,0,.28261241,,-.095916264,.032422125,.35192737,.09509059,.46073106,-.072556011,.047122121,-.058229446,.076737814,-.051182829,1.5264374,0,.79673213,.22590061,.58606982,0,.49097925,0,1,1,1,1,1,1,1,1
685,2017,21.21911,.064751998,.48938599,.108917,.121491,2.1972251,.33333299,2.9444389,.194906,21,39,123,.69314718,,,1,1.7113551,.86596841,1.7113551,22.941658,22.165909,2.6214366,2.1013873,.088561669,.085584179,.59768885,.55395025,.044661418,.059769984,.2561174,.15721509,.34726697,.38527045,.099458247,.11320346,.30862743,.71783978,0,.69314718,,,1,1.711355,.86596841,-.082867026,.013016939,0,,0,,0,0,.56019723,,-.33470875,.033248454,.086172819,-.52355552,.65791416,.24961215,.071503162,.0019495487,.1223673,.0016882475,1.6470059,0,.78469819,.26483783,.58144736,0,.48861194,0,1,1,1,1,1,1,1,1
685,2018,21.249939,.103989,.50602001,.13668001,.052740999,1.94591,.42857099,2.9957321,.13539,21,39,124,0,,,1,1.8268796,.85901928,1.8268796,23.066811,22.258038,2.527288,2.2565811,.070742555,.076564103,.61684245,.5847429,.06809178,.0721232,.11596267,.22020003,.35931909,.37799937,.070304669,.069725603,.31280509,1.0260416,0,0,,,1,1.82688,.85901928,-.11552453,.0069491267,0,,0,,0,0,.59841806,,-.3208369,.033689596,.67831033,.19316036,.11407177,-.1274382,.17279518,.012527108,.31567597,.010761027,1.8694344,0,1.0314275,.43013346,.61091393,0,.54175717,0,1,1,1,1,1,1,1,1
685,2019,21.292271,.048085999,.42276499,.081629999,-.13330901,1.94591,.42857099,3.044523,.172837,21,39,125,0,,1,,1.8488121,.83995354,0,22.89373,22.292747,2.6201963,2.3924172,.074437857,.066360861,.61849612,.58071482,.087406859,.065205604,.085857362,.078147359,.37057021,.37768978,.074398786,.073193826,.35430163,.78845739,0,0,,1,,1.848812,.83995348,-.71507967,-.67408144,0,0,0,0,0,0,.52995205,.56695539,-.26024491,-.27679357,.87735957,.17836365,-.038891766,-.12388174,.042723536,.02547884,.078987792,.021401042,1.8295577,.078472309,1.1761167,.60894012,.59461141,0,.53282654,0,1,1,1,1,1,1,1,1
685,2020,21.406078,.037533998,.367421,.060311001,-.05903,1.94591,.42857099,3.091043,.15985499,21,39,126,0,,1,,1.7462692,.81110066,0,22.872065,22.31599,2.4926951,2.3879273,.069691353,.069692142,.53356242,.56860191,.092722401,.089329563,-.01323365,.095987454,.37904549,.37600785,.094618998,.078649856,.37259132,1.10194,0,0,,1,,1.986253,.88414109,.10254288,.02885288,2.3057411,1.5927837,0,0,0,0,.54767966,.56072897,-.31087404,-.28771755,.45643482,.24779102,.31560385,-.17055537,-.013086438,-.028045058,-.022852445,-.022747366,1.5972298,.054930616,.99656844,.42625806,.60921144,0,.57449251,.025205351,1,1,1,1,1,1,1,1
686,2017,21.270613,.13037001,.89820302,.079115003,.08563,2.1972251,.33333299,0,.072517999,4,54,51,1.0986123,,,1,1.0986123,.69314718,1.0986123,22.237392,21.270613,1.903331,1.006709,.066019498,.10865175,.58266246,.89820302,.038196001,.079115003,.1024265,.08563,.33333299,.33333299,.079957999,.072517999,.36772656,5.7208691,1,1.0986123,,,1,1.098612,.69314718,,,2.5471847,,0,,0,.69314718,.42307693,,-.35921276,.044219363,.34657359,0,.71979314,-.032718919,.084036827,0,.092323892,0,.89587975,0,0,0,.69314718,0,0,0,0,0,1,1,1,1,1,1
686,2019,21.797073,.054269001,.57911098,.01526,.089093998,1.94591,.42857099,1.098612,.046139002,4,54,53,1.3862944,1,,,1.3862944,.69314718,0,21.797073,22.298664,1.5958303,2.2213254,.054269001,.035195999,.57911098,.503196,.01526,.030922499,.089093998,-.028261499,.42857099,.33333299,.046139002,.0755435,.59484833,5.0119014,0,1.3862944,1,,,1.386294,.69314718,,,,,,,1.3862944,0,,,.22350223,.044219363,0,-.69314718,1.0029705,.45010912,0,.10330713,0,.071607046,1.7917595,0,1.0986123,0,.69314718,0,0,0,0,0,1,1,1,1,1,1
686,2020,21.811985,-.094677001,.26229501,-.029658999,-.398671,1.94591,.42857099,1.386294,.096620001,4,54,54,1.3862944,1,,,1.2424533,.69314718,0,22.001211,22.309429,1.7917595,1.791759,-.022481751,.01547,.441506,.54386801,.035073504,.053996999,-.17299531,-.104155,.380952,.33333299,.091021001,.10552,.59484833,5.2204099,0,1.3862944,1,,,1.242453,.69314718,.14384103,0,,,,,.91629076,0,,,.24996752,.044219363,.34657359,0,.65088111,-.032718919,0,0,0,0,1.8688347,0,.54930615,0,.69314718,0,0,0,0,0,1,1,0,0,1,1
687,2016,20.215837,.089272998,.59740603,.081419997,.21111,2.1972251,.33333299,0,.057962,23,131,185,1.7917595,,,1,2.647929,1.1138794,2.647929,22.83205,21.561121,2.4150593,1.7216693,.036536332,.03342114,.49866423,.51339757,.04745122,.040884193,.16592455,.037198279,.36712334,.36016378,.11354344,.11978859,.25621694,2.8903718,0,1.9459101,,,1,2.647929,1.113879,,,4.4129767,,0,,.20067069,.55961579,.0074729999,,-.0082754064,.017510753,1.7233198,.38476804,.042083889,-.11909155,.066241145,-.20140052,.17540185,-.22433589,2.6096082,0,1.4935256,1.0706232,.97897714,0,.15730447,.099542193,1,1,1,1,0,1,1,1
687,2017,20.249893,.050855,.47830501,.0043839999,.042513002,2.1972251,.33333299,.693147,.086209998,23,131,186,1.7917595,,,1,2.606802,1.1032803,2.606802,23.000736,21.524244,2.3215868,1.598893,.043515101,.045064766,.56242931,.55752897,.014985099,.034539789,.36664018,.22776219,.3595776,.36734083,.1055786,.10739135,.30862743,3.3506057,0,1.6094379,,,1,2.606802,1.1032799,.041126966,.010599136,4.6804414,,0,,.58778667,.59550869,.0122232,,-.00098846725,.0181836,.19492364,-.65052509,-.0036296926,.17288227,.0068138838,-.19619811,.017762445,-.21646151,2.4837391,0,1.2609936,.99804485,.95499402,.016119702,.18005586,.12500648,1,1,1,1,1,1,1,1
687,2018,20.348339,.052905999,.48664999,-.050944999,.113332,1.94591,.42857099,1.098612,.023984,23,131,187,.69314718,,,1,2.6928,1.1726482,2.6928,22.826567,21.635666,2.3592691,1.7181218,.021612728,.029101277,.49029353,.58469641,.024805546,.030194234,.13820554,.17933112,.37595072,.37395886,.070897996,.091187745,.31280509,3.192121,0,1.0986123,,,1,2.6928,1.172648,-.085998058,-.069367886,0,,0,,.37469345,.64966208,.010587,,-.015910191,.01378004,1.5035907,.34895948,.062202204,-.085945711,-.031195998,-.085327864,-.084004588,-.10005956,2.5829127,0,1.4072216,1.021201,.99531531,.014747812,.25271422,.21372314,1,1,1,1,0,1,0,1
687,2019,20.555593,.030664001,.41276601,.063124999,-.0076359999,1.94591,.42857099,1.386294,.030244,23,131,188,.69314718,,,1,2.7803807,1.2574522,2.7803807,23.083569,21.657164,2.2998822,1.8837862,.022659667,.02456902,.46917042,.58734852,.056398168,.044584639,.086057916,.24220403,.37915733,.37178323,.063683003,.0755229,.35430163,3.8632529,0,1.0986123,,,1,2.833395,1.275879,-.7848959,-.71116757,4.2725034,,0,,.69314718,.57661337,.0067305001,,-.031788535,.0083965724,1.5434465,.36492199,.1287235,-.054480519,.050318837,-.11562407,.13990553,-.14539175,2.7883561,.091551028,1.732962,1.4292691,1.0841228,.013862943,.25952363,.25059786,1,1,1,1,1,1,0,1
687,2020,20.486019,.039365999,.59565002,.041588999,.53857702,1.94591,.42857099,1.6094379,.031166,23,131,189,1.6094379,,,1,2.8686121,1.2830876,2.8686121,23.10524,21.762884,2.2730341,1.9968113,.047390819,.037071977,.61184663,.55393642,.078411818,.066537671,.25103337,.5245294,.36812243,.36911318,.055284183,.061861522,.39206371,4.4091554,1,1.6094379,,,1,2.8686121,1.283088,-.088231325,-.025635362,3.302345,,0,,.86020124,.46181804,.0078573003,,-.047126867,.0067692078,1.3101151,.27635249,.12962367,-.03447704,.0069268942,-.11912525,.019870572,-.15284812,2.9430211,.22590061,1.9640565,1.7836337,1.0545008,.015068417,.29090536,.26357454,1,1,1,1,0,1,1,1
688,2012,21.627014,.076578997,1.013283,.078341,.17870601,2.1972251,.33333299,2.1972251,.071630999,21,191,118,0,,1,,1.5992324,.89587975,0,21.983133,21.973526,2.4312546,2.2156277,.083096251,.091784447,.85705304,.84600908,.072484747,.060043149,.19443975,.13798015,.35132548,.36817244,.088444754,.094061501,.11205019,.39204207,0,0,,1,,1.599232,.89587969,,,0,0,0,0,.55961579,.55961579,.83323485,.78052503,-.62422353,-.35410565,.34657359,.48118868,.47995383,-.26082703,.81649554,.83909965,1.3057661,.75173235,1.6275645,0,.92221987,.44793987,.60033226,0,.48520303,0,1,1,1,1,1,1,1,1
